siparis_id,musteri_id,musteri_adi,cinsiyet,yas,sehir,ilce,urun_id,urun_adi,kategori,marka,fiyat,adet,indirim_orani,kargo_ucreti,odeme_tipi,siparis_durumu,tarih,teslim_tarihi,toplam_harcama,musteri_puani,sadakat_seviyesi,kampanya_kodu,urun_puani,yorum_sayisi
100344,167,Rebihat Soylu,Kadın,34,Bursa,Nilüfer,5011,DeFacto Basic Tişört,Giyim,DeFacto,150.8,1,,49.99,Kredi Kartı,Tamamlandı,02-08-2024 03:17:46,04-08-2024 07:17:46,185.71,3.7,Gold,,3.6,25
100345,1,Tezol Demir,Erkek,39,Kayseri,Melikgazi,5028,English Home Nevresim Takımı,Ev & Yaşam,English Home,785.94,1,10,0.0,Kredi Kartı,Tamamlandı,21-04-2025 10:54:46,27-04-2025 07:54:46,707.35,4.0,Bronze,KARGOBEDAVA,4.0,57
100346,46,Tenvir Aksu,Erkek,35,Antalya,Kepez,5032,Karaca Tost Makinesi,Mutfak,Karaca,861.68,1,0,0.0,Kredi Kartı,Tamamlandı,25-07-2024 00:01:50,31-07-2024 17:01:50,861.68,4.7,Silver,,4.2,171
100347,57,Kezban Erdoğan,Kadın,34,Samsun,İlkadım,5015,Nike Air Max 270,Ayakkabı,Nike,4061.23,2,10,0.0,Havale/EFT,Tamamlandı,2025/08/20 19:50:49,,7310.21,5.0,Bronze,INDIRIM10,2.9,0
100348,285,İhsan Eraslan,Kadın,18,Ankara,Yenimahalle,5053,Guess Kadın Çanta,Aksesuar,,3042.41,1,20,0.0,Kredi Kartı,Tamamlandı,26-03-2026 00:34:18,28-03-2026 23:34:18,2433.93,3.9,Premium+,,4.1,20
100349,224,Deniz Korutürk,Kadın,,Kocaeli,İzmit,5005,Lenovo IdeaPad 3 Dizüstü Bilgisayar,Elektronik,Lenovo,17891.93,3,20,0.0,Kapıda Ödeme,Tamamlandı,10-08-2025 22:41:30,13-08-2025 12:41:30,42940.63,3.5,Gold,,3.5,123456
100350,231,Ayçan Çorlu,Kadın,55,Ankara,Keçiören,5011,DeFacto Basic Tişört,Giyim,DeFacto,162.48,1,5,29.99,Havale/EFT,Tamamlandı,12-12-2025 20:59:03,15-12-2025 21:59:03,184.35,4.1,Bronze,,3.6,24
100351,248,Nezize Akçay,Kadın,50,,Selçuklu,5037,Decathlon Kamp Çadırı,Spor & Outdoor,Decathlon,1585.23,2,0,0.0,Havale/EFT,İade,14-03-2025 16:55:40,,3170.46,4.4,Platinum,,4.5,15
100352,46,Tenvir Aksu,Erkek,35,İstanbul,Beşiktaş,5043,Faber-Castell Boya Kalemi Seti,Kitap & Hobi,Faber-Castell,232.38,3,0,19.99,Dijital Cüzdan,Tamamlandı,12-06-2024 17:04:15,17-06-2024 09:04:15,717.13,4.7,Silver,,3.7,212
100353,376,Nakip Seven,Erkek,23,Ankara,YENIMAHALLE,5051,Fisher-Price Aktivite Masası,Oyuncak,Fisher-Price,1047.31,1,10,0.0,Havale/EFT,Tamamlandı,2025/12/30 09:28:56,01-01-2026 05:28:56,942.58,3.3,Silver,,3.7,7
100354,294,Seblâ Yılmaz,Kadın,28,İstanbul,Bakırköy,5051,Fisher-Price Aktivite Masası,Oyuncak,Fisher-Price,1268.69,1,5,0.0,Kredi Kartı,Tamamlandı,12-03-2025 09:10:36,15-03-2025 04:10:36,1205.26,3.6,Silver,HOSGELDIN15,3.7,5
100355,380,Öktürk Zengin,Erkek,24,İstanbul,Üsküdar,5058,Torku Zeytinyağı 5L,Süpermarket,Torku,847.94,1,5,0.0,Kapıda Ödeme,Tamamlandı,19-05-2026 08:35:58,23-05-2026 13:35:58,805.54,4.5,Silver,,4.1,0
100356,176,Çisem Ülker,,37,Kocaeli,İzmit,5038,Nike Pro Antrenman Tayt,Spor & Outdoor,Nike,880.18,,5,0.0,Dijital Cüzdan,Tamamlandı,30-01-2025 16:01:35,06-02-2025 12:01:35,836.17,5.0,Bronze,MAYIS25,4.0,14
100357,28,Aynilhayat Gül,Kadın,45,Adana,Seyhan,5003,"LG 55"" 4K Smart TV",Elektronik,LG,15754.2,1,0,0.0,Havale/EFT,Tamamlandı,28-11-2025 08:30:26,03-12-2025 05:30:26,15754.2,4.7,Bronze,,3.9,250
100358,135,Vacibe Yüksel,Kadın,29,İstanbul,Ataşehir,5000,Samsung Galaxy A54 128GB,Elektronik,Samsung,18443.96,3,5,0.0,Kredi Kartı,Tamamlandı,13-07-2024 03:32:41,18-07-2024 23:32:41,52565.29,4.2,Silver,KARGOBEDAVA,3.6,43
100359,334,Benice Ertaş,Kadın,31,Samsun,Atakum,5017,Puma Smash V2,Ayakkabı,Puma,1686.96,1,10,0.0,Kredi Kartı,Tamamlandı,03-02-2025 21:26:05,11-02-2025 03:26:05,1518.26,5.0,Silver,,3.8,
100360,354,Ğanim Gül,Erkek,19,Kocaeli,Gebze,5035,Fakir Robot Süpürge,Mutfak,Fakir,3517.98,1,0,0.0,Kredi Kartı,Tamamlandı,03-05-2026 16:14:10,06-05-2026 23:14:10,3517.98,5.0,Bronze,,4.7,42
100361,99,Boğatimur Duran,Erkek,24,İstanbul,Kartal,5005,Lenovo IdeaPad 3 Dizüstü Bilgisayar,Elektronik,Lenovo,17369.73,2,20,0.0,Kredi Kartı,Tamamlandı,03-10-2024 04:22:05,04-10-2024 23:22:05,27791.57,4.2,Silver,SEPET50,3.5,37
100362,290,Şelâle Zorlu,Kadın,18,Mersin,Yenişehir,5057,Eti Crax Kraker 24lü Kutu,Süpermarket,Eti,157.76,1,0,19.99,Havale/EFT,İade,11-03-2025 15:32:45,18-03-2025 12:32:45,177.75,4.8,Bronze,,4.6,52
100363,132,Eflâtun Erdoğan,Erkek,18,İstanbul,Beşiktaş,5017,Puma Smash V2,Ayakkabı,Puma,2043.97,1,0,0.0,Kredi Kartı,İade,27-02-2025 06:28:41,03-03-2025 08:28:41,2043.97,3.5,Gold,,3.8,31
100364,313,Kâmil Durmuş,,51,Ankara,Mamak,5006,Huawei MatePad 11 Tablet,Elektronik,Huawei,9474.78,3,0,0.0,Havale/EFT,İptal,03-06-2026 09:25:47,04-06-2026 10:25:47,28424.34,3.8,Bronze,MAYIS25,4.0,31
100365,229,Kardelen Zorlu,Kadın,32,,Beylikdüzü,5009,Koton Erkek Slim Fit Kot Pantolon,Giyim,Koton,595.86,1,0,49.99,Kredi Kartı,Tamamlandı,06-07-2025 20:55:19,08-07-2025 12:55:19,645.85,3.5,Silver,,5.0,9
100366,245,Çalım Manço,Kadın,52,İzmir,Konak,5034,Arzum Çay Makinesi,Mutfak,Arzum,1012.92,1,,0.0,Kapıda Ödeme,Tamamlandı,01-12-2025 13:04:04,05-12-2025 10:04:04,911.63,4.6,Premium+,YAZ2026,3.2,61
100367,332,Aysevim Yüksel,Kadın,33,İstanbul,Pendik,5054,Fossil Kol Saati,Aksesuar,Fossil,4737.48,1,5,0.0,Kapıda Ödeme,Tamamlandı,28-11-2024 20:11:16,30-11-2024 08:11:16,4500.61,3.8,Bronze,,4.7,14
100368,357,Ferinaz Korutürk,Kadın,28,Ankara,Çankaya,5040,Under Armour Koşu Tişörtü,Spor & Outdoor,Under Armour,622.21,1,20,49.99,Havale/EFT,Tamamlandı,15-12-2024 00:55:24,21-12-2024 18:55:24,547.76,4.3,Silver,KARGOBEDAVA,4.7,86
100369,277,Mükrüme Aslan,Kadın,46,Adana,Çukurova,5034,Arzum Çay Makinesi,Mutfak,Arzum,1382.48,3,25,0.0,Kredi Kartı,,12-05-2025 01:33:31,,3110.58,4.3,Gold,SEPET50,3.2,61
100370,268,Deryanur Kısakürek,Kadın,26,İzmir,Çiğli,5009,Koton Erkek Slim Fit Kot Pantolon,Giyim,Koton,622.32,1,0,,Kredi Kartı,Tamamlandı,24.02.2026 01:40:03,26-02-2026 23:40:03,652.31,4.1,Gold,,5.0,2
100371,89,ferhan ertaş,Kadın,34,,Çukurova,5052,Pierre Cardin Cüzdan,Aksesuar,Pierre Cardin,688.11,1,0,19.99,Kapıda Ödeme,Tamamlandı,23-10-2025 21:39:44,31-10-2025 16:39:44,708.1,5.0,Bronze,INDIRIM10,5.0,102
100372,173,Özdal Çetin,Erkek,28,Eskişehir,Tepebaşı,5020,Greyder Klasik Erkek Ayakkabı,Ayakkabı,Greyder,972.48,2,5,0.0,Kredi Kartı,İade,05-01-2025 01:39:35,10-01-2025 06:39:35,1847.71,4.2,Bronze,YAZ2026,4.1,13
100373,73,Aysuna Bilge,Kadın,36,Kayseri,Melikgazi,5044,Prima Bebek Bezi Jumbo Paket,Anne & Bebek,Prima,355.49,1,0,19.99,Kredi Kartı,Tamamlandı,10-03-2026 22:17:53,15-03-2026 03:17:53,375.48,4.6,Premium+,KARGOBEDAVA,3.7,125
100374,4,Dündaralp Yaman,Erkek,51,İstanbul,Beşiktaş,5045,Huggies Islak Mendil 12li,Anne & Bebek,Huggies,334.73,4,5,0.0,Kapıda Ödeme,Tamamlandı,10-05-2026 04:37:12,12-05-2026 08:37:12,1271.97,4.6,Silver,,3.8,160
100051,231,Ayçan Çorlu,Kadın,55,İzmir,Bornova,5039,Adidas Spor Çanta,Spor & Outdoor,,976.67,2,10,0.0,Havale/EFT,Tamamlandı,05-04-2025 12:39:53,09-04-2025 12:39:53,1758.01,4.1,Bronze,,4.0,10
100376,61,Dolun Şensoy,Erkek,42,,İzmit,5039,Adidas Spor Çanta,Spor & Outdoor,Adidas,844.76,3,5,0.0,Kredi Kartı,Tamamlandı,07-04-2026 07:34:37,10-04-2026 08:34:37,2407.57,3.6,Gold,INDIRIM10,4.0,17
100377,243,Aybet Karadeniz,Kadın,25,İzmir,Bornova,5042,İş Bankası Kültür Yayınları Klasik Set,Kitap & Hobi,İş Bankası Kültür Yayınları,530.67,1,5,29.99,Kredi Kartı,Tamamlandı,08-09-2025 01:34:37,10-09-2025 00:34:37,534.13,3.2,Silver,MAYIS25,4.1,0
100378,81,Saydam Bilge,Erkek,23,Mersin,Toroslar,5032,Karaca Tost Makinesi,Mutfak,Karaca,746.43,4,10,0.0,Havale/EFT,Tamamlandı,21-12-2024 11:51:28,,2687.15,4.6,Silver,YAZ2026,4.2,
100379,378,İsmet Seven,Erkek,23,İzmir,Bornova,5024,Nivea Nemlendirici Krem,Kozmetik,Nivea,152.4,1,10,19.99,Kapıda Ödeme,Tamamlandı,15-02-2026 16:33:56,18-02-2026 04:33:56,157.15,5.0,Platinum,KARGOBEDAVA_2026,4.4,30
100380,324,Atgun Arslan,Erkek,18,Ankara,Yenimahalle,5012,Zara Oversize Ceket,Giyim,Zara,1101.53,1,10,0.0,Kredi Kartı,Tamamlandı,20-09-2025 16:41:46,24-09-2025 21:41:46,991.38,4.1,Silver,,4.4,19
100381,152,Nalân Sezgin,Kadın,42,Antalya,Kepez,5060,Nestlé Nescafe Gold 200gr,Süpermarket,Nestlé,341.15,1,25,29.99,Kredi Kartı,İptal,14-10-2025 07:52:49,19-10-2025 22:52:49,285.85,4.5,Silver,,3.6,
100382,8,İRFAN ŞAFAK,Kadın,18,Gaziantep,Şehitkamil,5015,Nike Air Max 270,Ayakkabı,Nike,3925.48,2,20,0.0,Havale/EFT,Tamamlandı,01/09/2026 00:11:05,13-01-2026 01:11:05,6280.77,3.8,Diamond,KARGOBEDAVA,2.9,4
100383,18,Abdurrahman İnönü,Erkek,43,İzmir,Buca,5030,Bellona Yatak Örtüsü Seti,Ev & Yaşam,Bellona,1023.89,2,0,0.0,Kredi Kartı,Tamamlandı,30-02-2026 14:20:00,15-06-2024 18:48:16,2047.78,3.4,Platinum,INDIRIM10,,288
100384,47,Saba Gül,Erkek,26,İstanbul,Bakırköy,5010,Mavi Jeans Skinny Kot Pantolon,Giyim,Mavi,846.16,3,15,0.0,Kredi Kartı,Tamamlandı,20-10-2024 14:45:31,23-10-2024 01:45:31,2157.71,3.9,Gold,,4.5,31
100385,1,Tezol Demir,Erkek,39,Samsun,İlkadım,5024,Nivea Nemlendirici Krem,Kozmetik,Nivea,152.54,1,0,49.99,Kapıda Ödeme,Tamamlandı,18-02-2026 19:44:58,24-02-2026 01:44:58,202.53,4.0,bronze,,4.4,28
100386,318,Şemsinisa Şensoy,Kadın,22,Trabzon,Ortahisar,5032,Karaca Tost Makinesi,Mutfak,Karaca,1078.13,2,20,-17.913786844159883,Kredi Kartı,Tamamlandı,31-02-2025 10:00:00,25-05-2025 12:00:00,1725.01,3.1,Bronze,MAYIS25,4.2,167
100387,288,Nazi Gül,Kadın,43,Konya,Selçuklu,5008,LC Waikiki Kadın Triko Kazak,Giyim,LC Waikiki,446.25,1,0,49.99,Havale/EFT,Tamamlandı,21-05-2026 07:38:18,29-05-2026 06:38:18,496.24,2.8,Silver,,3.6,16
100388,181,Zeyno Yorulmaz,Kadın,39,Trabzon,Akçaabat,5017,Puma Smash V2,Ayakkabı,Puma,1538.12,1,5,0.0,Kredi Kartı,İptal,25-09-2025 19:21:57,01-10-2025 04:21:57,1461.21,5.0,Bronze,,3.8,33
100389,345,Verde Ertaş,Kadın,41,Kocaeli,İzmit,5012,Zara Oversize Ceket,Giyim,Zara,1435.14,1,0,0.0,Kapıda Ödeme,Tamamlandı,18-08-2024 03:58:54,20-08-2024 11:58:54,1435.14,4.4,Silver,INDIRIM10,4.4,23
100390,78,Nurşan Kısakürek,Kadın,37,Trabzon,Ortahisar,5018,Skechers Yürüyüş Ayakkabısı,Ayakkabı,Skechers,2133.23,2,25,0.0,Kredi Kartı,Tamamlandı,23-03-2026 00:46:55,26-03-2026 06:46:55,3199.85,3.7,silver,INDIRIM10,3.9,32
100391,331,Bilender Yıldırım,Erkek,27,Ankara,Etimesgut,5021,L'Oréal Paris Revitalift Serum,Kozmetik,L'Oréal,481.15,3,-20,0.0,Havale/EFT,Tamamlandı,14-12-2025 16:12:40,19-12-2025 01:12:40,1371.28,3.8,Bronze,,3.1,178
100392,88,Filit Şafak,Erkek,37,Mersin,Yenişehir,5030,Bellona Yatak Örtüsü Seti,Ev & Yaşam,Bellona,848.76,1,15,0.0,kredi kartı,Tamamlandı,18-11-2024 22:31:25,21-11-2024 20:31:25,721.45,4.6,Silver,,4.3,280
100393,90,Adila Gül,Kadın,31,Eskişehir,Odunpazarı,5010,Mavi Jeans Skinny Kot Pantolon,Giyim,Mavi,683.27,1,0,29.99,Kredi Kartı,Tamamlandı,28-12-2024 20:28:46,25-12-2024 20:28:46,713.26,5.0,Gold,,4.5,26
100394,76,Uraltay Şafak,Erkek,36,Ankara,Etimesgut,5010,Mavi Jeans Skinny Kot Pantolon,Giyim,Mavi,786.78,1,0,0.0,Dijital Cüzdan,Tamamlandı,13-09-2025 11:39:31,15-09-2025 11:39:31,786.78,4.3,Gold,,4.5,29
100395,260,Risalet Yıldırım,Kadın,35,Ankara,Yenimahalle,5030,Bellona Yatak Örtüsü Seti,Ev & Yaşam,Bellona,1058.39,5,15,0.0,Dijital Cüzdan,Tamamlandı,31-12-2025 16:05:47,04-01-2026 14:05:47,4498.16,4.6,Bronze,KARGOBEDAVA,4.3,278
100396,72,Okseven Çorlu,erkek,18,Konya,Selçuklu,5019,Bambi Hakiki Deri Bot,Ayakkabı,Bambi,1217.36,2,0,0.0,Kredi Kartı,Tamamlandı,13-02-2026 23:20:58,16-02-2026 17:20:58,2434.72,4.2,Bronze,,4.4,67
100397,101,Abdiş Tevetoğlu,Erkek,37,İstanbul,Pendik,5054,Fossil Kol Saati,Aksesuar,Fossil,3912.73,2,0,0.0,Kredi Kartı,Tamamlandı,22-04-2025 21:57:38,28-04-2025 13:57:38,7825.46,4.4,Silver,,4.7,20
100398,185,Şide Fırat,Erkek,35,Ankara,,5023,Maybelline Maskara,Kozmetik,Maybelline,218.61,1,0,39.99,Dijital Cüzdan,İptal,29-08-2024 07:51:11,03-09-2024 06:51:11,550.82,3.6,Bronze,,4.4,7
100399,148,Nas Bilge,Erkek,37,İstanbul,Ataşehir,5046,Chicco Bebek Arabası,Anne & Bebek,Chicco,6292.86,1,10,0.0,Kredi Kartı,Tamamlandı,30-09-2025 19:07:32,03-10-2025 21:07:32,5663.57,3.7,Bronze,,4.2,320
100400,193,Üge Yüksel,Kadın,25,İstanbul,Ataşehir,5040,Under Armour Koşu Tişörtü,Spor & Outdoor,Under Armour,678.6,1,10,29.99,Kredi Kartı,İptal,32-01-2025 12:00:00,28-03-2025 21:09:56,640.73,4.2,Silver,,4.7,89
100401,300,Münezzer Mansız,kadın,29,Ankara,Etimesgut,5047,Mamas & Papas Bebek Bavulu,Anne & Bebek,Mamas & Papas,2170.76,1,0,0.0,Kredi Kartı,İade,14-03-2026 17:12:16,16-03-2026 13:12:16,2170.76,4.3,Silver,,3.7,10
100402,214,Fenni Aksu,Erkek,0,İstanbul,Şişli,5001,Apple iPhone 13 128GB,Elektronik,Apple,35954.84,1,30,0.0,Kredi Kartı,Tamamlandı,17-01-2026 17:29:38,23-01-2026 06:29:38,25168.39,4.5,Gold,,4.1,64
100403,352,Sökmen Hayrioğlu,Erkek,26,İzmir,Konak,5023,Maybelline Maskara,Kozmetik,Maybelline,231.25,2,15,29.99,Havale/EFT,Tamamlandı,31-02-2025 10:00:00,19-09-2025 09:55:59,423.12,-2,Silver,HOSGELDIN15,4.4,6
100404,326,Müşüre Çorlu,Kadın,150,Denizli,Merkezefendi,5003,"LG 55"" 4K Smart TV",Elektronik,LG,16304.35,2,200,0.0,Kredi Kartı,Tamamlandı,05-12-2024 03:26:27,10-12-2024 08:26:27,24456.53,4.8,Bronze,,3.9,248
100247,351,Ruhsat Durmuş,Erkek,28,Mersin,Toroslar,5043,Faber-Castell Boya Kalemi Seti,Kitap & Hobi,Faber-Castell,240.74,1,5,39.99,Kapıda Ödeme,Tamamlandı,13-11-2025 10:14:45,17-11-2025 01:14:45,268.69,4.7,Silver,,3.7,205
100406,53,Öge Öcalan,Erkek,32,İstanbul,,5014,Boyner Klasik Gömlek,Giyim,Boyner,557.89,3,10,0.0,Havale/EFT,İade,27-11-2025 20:03:55,03-12-2025 23:03:55,1506.3,4.3,Silver,,8,0
100407,60,Yekda Hayrioğlu,Erkek,46,Eskişehir,Odunpazarı,5030,Bellona Yatak Örtüsü Seti,Ev & Yaşam,Bellona,839.28,2,0,0.0,Kredi Kartı,İade,18-11-2025 12:27:12,21-11-2025 10:27:12,1678.56,4.6,Silver,sepet50,4.3,279
100408,114,Sarıcabay Aksu,E,-5,İstanbul,Üsküdar,5044,Prima Bebek Bezi Jumbo Paket,Anne & Bebek,prima,333.99,1,0,19.99,Kredi Kartı,Tamamlandı,31-04-2025 09:15:00,24-09-2024 17:49:48,353.98,3.5,Bronze,,3.7,124
100409,101,Abdiş Tevetoğlu,Erkek,0,İstanbul,Pendik,5037,Decathlon Kamp Çadırı,Spor & Outdoor,Decathlon,1247.41,1,0,0.0,Kredi Kartı,Tamamlandı,07-09-2024 04:30:25,12-09-2024 10:30:25,1247.41,4.4,Silver,,4.5,9
100410,95,Teber Hançer,Erkek,24,Konya,Selçuklu,5005,Lenovo IdeaPad 3 Dizüstü Bilgisayar,Elektronik,Lenovo,17946.12,2,150,0.0,Havale/EFT,Tamamlandı,26-10-2025 22:19:01,29-10-2025 14:19:01,35892.24,3.2,Bronze,,3.5,28
100411,297,Yelesen Akça,Erkek,150,Kayseri,Melikgazi,5045,Huggies Islak Mendil 12li,Anne & Bebek,Huggies,274.9,1,20,19.99,Dijital Cüzdan,Tamamlandı,06-01-2025 18:21:25,14-01-2025 16:21:25,239.91,4.3,Silver,,3.8,161
100412,95,Teber Hançer,erkek,24,İzmir,,5011,DeFacto Basic Tişört,Giyim,DeFacto,203.47,5,5,0.0,Kredi Kartı,Tamamlandı,18-04-2025 04:30:02,22-04-2025 07:30:02,966.48,3.2,Bronze,,3.6,22
100413,185,Şide Fırat,Erkek,35,Konya,Selçuklu,5005,Lenovo IdeaPad 3 Dizüstü Bilgisayar,Elektronik,Lenovo,19132.75,1,0,0.0,Havale/EFT,Tamamlandı,29-08-2025 08:13:25,03-09-2025 21:13:25,19132.75,3.6,Bronze,KARGOBEDAVA,3.5,30
100414,36,Tuğtaş Bilgin,Erkek,37,Trabzon,Akçaabat,5060,Nestlé Nescafe Gold 200gr,Süpermarket,Nestlé,347.91,1,30,49.99,Havale/EFT,Tamamlandı,18-11-2025 23:58:37,25-11-2025 01:58:37,293.53,5.0,Gold,KARGOBEDAVA,3.6,19
100415,356,Zülbiye Dumanlı,Kadın,36,Antalya,Muratpaşa,5047,Mamas & Papas Bebek Bavulu,Anne & Bebek,Mamas & Papas,2540.23,5,0,0.0,Dijital Cüzdan,Tamamlandı,31-01-2026 14:43:10,01-02-2026 21:43:10,12701.15,4.0,silver,,3.7,13
100416,143,Ünek Seven,Erkek,57,Kayseri,Kocasinan,5048,Lego City Polis Seti,Oyuncak,Lego,-1273.7,2,5,0.0,Kredi Kartı,Tamamlandı,20-07-2025 17:38:28,26-07-2025 01:38:28,2420.03,2.9,Silver,kargobedava!!,4.9,26
100417,63,Toktuğ Ertaş,Erkek,40,İstanbul,Beylikdüzü,5014,Boyner Klasik Gömlek,Giyim,Boyner,507.09,1,0,19.99,Kapıda Ödeme,Tamamlandı,28-06-2024 06:31:14,03-07-2024 01:31:14,527.08,5.0,Bronze,,4.4,0
100418,156,Berksay Şafak,Erkek,31,Adana,Seyhan,5048,Lego City Polis Seti,Oyuncak,Lego,845.91,3,15,0.0,Kapıda Ödeme,Tamamlandı,09-04-2026 18:07:40,14-04-2026 10:07:40,2157.07,4.8,Silver, HOSGELDIN15 ,4.9,-6
100419,280,Ufukay Gülen,Kadın,38,İstanbul,Kadıköy,5027,IKEA MALM Çalışma Masası,Ev & Yaşam,IKEA,3380.13,1,5,0.0,Kapıda Ödeme,Tamamlandı,07-07-2024 01:11:46,09-07-2024 18:11:46,3211.12,3.8,Silver,,4.3,-13
100420,362,Över Fırat,Erkek,19,İstanbul,Ataşehir,5008,LC Waikiki Kadın Triko Kazak,Giyim,LC Waikiki,312.49,1,15,49.99,Havale/EFT,Tamamlandı,07-01-2026 17:06:20,12-01-2026 10:06:20,315.61,4.5,Bronze,,3.6,19
100421,29,Sevim Duran,Kadın,24,Ankara,Mamak,5037,Decathlon Kamp Çadırı,Spor & Outdoor,Decathlon,1976.7,2,5,0.0,Dijital Cüzdan,Tamamlandı,29-06-2024 21:29:53,01-07-2024 01:29:53,3755.73,3.9,Gold,,4.5,11
100422,380,Öktürk Zengin,Erkek,24,Antalya,Kepez,5021,L'Oréal Paris Revitalift Serum,Kozmetik,L'Oréal,426.11,1,30,49.99,Kredi Kartı,Tamamlandı,09-02-2025 08:32:32,15-02-2025 17:32:32,348.27,4.5,Silver,,3.1,175
100423,157,Cercis Aslan,Erkek,43,İstanbul,Üsküdar,5001,Apple iPhone 13 128GB,Elektronik,Apple,39307.33,1,10,0.0,Kredi Kartı,Tamamlandı,06-08-2025 09:42:26,28-07-2025 09:42:26,35376.6,4.6,Bronze,,4.1,54
100424,163,Salami Karadeniz,Erkek,22,Ankara,Mamak,5020,Greyder Klasik Erkek Ayakkabı,Ayakkabı,Greyder,1243.52,3,0,0.0,Havale/EFT,Tamamlandı,28-10-2025 12:21:44,20-10-2025 12:21:44,3730.56,3.4,Gold,KARGOBEDAVA,4.1,12
100425,255,Rebihat Mansız,Kadın,34,Adana,Seyhan,5053,Guess Kadın Çanta,Aksesuar,Guess,3605.43,1,0,0.0,Kredi Kartı,Tamamlandı,18-01-2025 22:44:23,25-01-2025 00:44:23,3605.43,3.6,Gold,,4.1,19
100426,49,Müslum Kısakürek,Erkek,37,Antalya,Konyaaltı,5004,Sony WH-1000XM4 Kulaklık,Elektronik,Sony,8246.14,2,5,0.0,Kredi Kartı,Tamamlandı,06-04-2025 18:22:24,14-04-2025 03:22:24,15667.67,9.5,Gold,,4.8,90
100427,161,Zümre Sakarya,Kadın,35,İstanbul,Ataşehir,5016,Adidas Ultraboost 22,Ayakkabı,Adidas,4937.45,1,15,0.0,Kredi Kartı,Tamamlandı,22-05-2026 18:47:42,29-05-2026 23:47:42,4196.83,4.5,Platinum,,3.5,261
100428,339,Bilgen Şensoy,Erkek,21,Kocaeli,Gebze,5017,Puma Smash V2,Ayakkabı,Puma,2156.01,2,10,0.0,Kapıda Ödeme,Tamamlandı,01-01-2026 22:49:10,03-01-2026 14:49:10,3880.82,0.0,Silver,KARGOBEDAVA,3.8,30
100581,124,Baykan Yüksel,Erkek,28,İstanbul,Bakırköy,5054,Fossil Kol Saati,Aksesuar,Fossil,3896.62,1,15,0.0,Kredi Kartı,Tamamlandı,28-07-2025 09:43:07,04-08-2025 18:43:07,3312.13,3.7,Silver,,4.7,14
100430,,Sökmen Hayrioğlu,Erkek,26,Antalya,Konyaaltı,5015,NIKE AIR MAX 270,Ayakkabı,Nike,3647.63,1,0,0.0,Kapıda Ödeme,Tamamlandı,26-12-2025 15:52:44,31-12-2025 11:52:44,3647.63,3.3,Silver,,2.9,0
100431,82,Abdülsamed Tarhan,Erkek,46,Ankara,Çankaya,5016,Adidas Ultraboost 22,Ayakkabı,Adidas,5184.5,1,10,0.0,Havale/EFT,Tamamlandı,10-06-2026 17:41:20,17-06-2026 17:41:20,4666.05,3.6,Silver,YAZ2026,3.5,263
100432,309,Sabır Ülker,Kadın,35,Ankara,Çankaya,5057,Eti Crax Kraker 24lü Kutu,Süpermarket,Eti,216.86,4,10,0.0,Kapıda Ödeme,Tamamlandı,12-06-2026 05:07:03,14-06-2026 08:07:03,780.7,4.5,Silver,,4.6,55
100433,62,Ticen Gülen,Kadın,49,Bursa,Yıldırım,5060,Nestlé Nescafe Gold 200gr,Süpermarket,Nestlé,-357.51,2,5,19.99,Kredi Kartı,Tamamlandı,17-04-2025 11:59:20,25-04-2025 05:59:20,699.26,3.3,Gold,,3.6,16
100434,217,Menişan Mansız,Kadın,31,İstanbul,Beşiktaş,5011,DeFacto Basic Tişört,Giyim,DeFacto,141.41,1,5,19.99,Kredi Kartı,Tamamlandı,24-09-2024 11:31:22,30-09-2024 00:31:22,154.33,4.5,Bronze,,3.6,18
100435,143,Ünek Seven,Erkek,57,Trabzon,Ortahisar,5023,Maybelline Maskara,Kozmetik,Maybelline,227.52,1,0,19.99,Kapıda Ödeme,Tamamlandı,26-07-2024 08:43:34,30-07-2024 01:43:34,247.51,2.9,Silver,SEPET50,4.4,5
100436,351,Ruhsat Durmuş,Erkek,28,İstanbul,Şişli,5054,Fossil Kol Saati,Aksesuar,Fossil,,1,25,0.0,Dijital Cüzdan,İptal,05-04-2025 03:17:09,07-04-2025 12:17:09,2930.88,4.7,Silver,INDIRIM10,4.7,17
100437,324,Atgun Arslan,Erkek,18,Ankara,Mamak,5050,Barbie Rüya Evi,Oyuncak,Barbie,2544.05,3,15,0.0,Dijital Cüzdan,Tamamlandı,28-07-2025 12:06:50,04-08-2025 01:06:50,6487.33,4.1,Silver,,3.9,67
100438,83,,Erkek,44,Konya,Selçuklu,5022,Flormar Likit Fondöten,Kozmetik,Flormar,192.09,2,5,39.99,Kredi Kartı,Tamamlandı,24-07-2024 23:21:06,31-07-2024 04:21:06,404.96,4.3,Bronze,,4.3,97
100439,70,Işıkay Bilgin,Erkek,42,İstanbul,Şişli,5040,Under Armour Koşu Tişörtü,Spor & Outdoor,Under Armour,526.39,2,0,0.0,Kredi Kartı,Tamamlandı,,03-04-2026 23:44:11,1052.78,3.4,Bronze,,4.7,90
100440,232,Temuçin Şafak,Erkek,26,İzmir,Bornova,5016,Adidas Ultraboost 22,Ayakkabı,Adidas,4260.22,2,0,0.0,Kredi Kartı,Tamamlandı,12-06-2025 06:37:20,16-06-2025 18:37:20,8520.44,4.2,Bronze,,3.5,267
